"study_site","year_m","decade","bioregion","minyear","maxyear","nyears_span","n_years_observed","finite_trend_X2.5.","finite_trend_X50.","finite_trend_X97.5.","IRtrend_X2.5.","IRtrend_X50.","IRtrend_X97.5.","area_change_ha_X2.5.","area_change_ha_X50.","area_change_ha_X97.5.","area_start_X2.5.","area_start_X50.","area_start_X97.5.","IRtrend_error","site_groupings","studyid","site","year","area","log_area","max_area","ten_percent","depth_cat","first_year","last_year","duration","num_points","dom_species","all_species","lh_group2","att_method","apriori_cat","tidied_drivers","measurement_cat","waycott_study","Lat_Zone","ECOREGION","PROVINCE","site_duplication","decade_time_points","max_plus_0.1","mean_Dd_5k","mean_Dh_5k","mean_Ligt_5k","mean_Np_5k","mean_Oa_5k","mean_Ocp_5k","mean_Ship_5k","mean_Slr_5k","mean_Sst_5k","mean_Dd_10k","mean_Dh_10k","mean_Ligt_10k","mean_Np_10k","mean_Oa_10k","mean_Ocp_10k","mean_Ship_10k","mean_Slr_10k","mean_Sst_10k","mean_Dd_20k","mean_Dh_20k","mean_Ligt_20k","mean_Np_20k","mean_Oa_20k","mean_Ocp_20k","mean_Ship_20k","mean_Slr_20k","mean_Sst_20k","mean_Dd_30k","mean_Dh_30k","mean_Ligt_30k","mean_Np_30k","mean_Oa_30k","mean_Ocp_30k","mean_Ship_30k","mean_Slr_30k","mean_Sst_30k","mean_Dd_50k","mean_Dh_50k","mean_Ligt_50k","mean_Np_50k","mean_Oa_50k","mean_Ocp_50k","mean_Ship_50k","mean_Slr_50k","mean_Sst_50k","mean_Dd_100k","mean_Dh_100k","mean_Ligt_100k","mean_Np_100k","mean_Oa_100k","mean_Ocp_100k","mean_Ship_100k","mean_Slr_100k","mean_Sst_100k","mean_Dd_200k","mean_Dh_200k","mean_Ligt_200k","mean_Np_200k","mean_Oa_200k","mean_Ocp_200k","mean_Ship_200k","mean_Slr_200k","mean_Sst_200k","Turbidity.Coefficient.of.Variance_5k","Turbidity.Mean_5k","Turbidity.Coefficient.of.Variance_10k","Turbidity.Mean_10k","Turbidity.Coefficient.of.Variance_20k","Turbidity.Mean_20k","Turbidity.Coefficient.of.Variance_30k","Turbidity.Mean_30k","Turbidity.Coefficient.of.Variance_50k","Turbidity.Mean_50k","Turbidity.Coefficient.of.Variance_100k","Turbidity.Mean_100k","Turbidity.Coefficient.of.Variance_200k","Turbidity.Mean_200k","coords.x1","coords.x2","lh","category","geom"
"T1_Vanga",2000,"2000","Tropical Indo Pacific",1986,2016,9.99000000000001,1,-1.30222619318026,-0.157391183618721,1.0094197999238,-0.013107794973901,-0.00157515173856561,0.010043591700507,-699.677035734273,-68.9466947912085,542.813429982075,2787.94483618692,4762.92035173324,8194.21239582433,0.005876448287253,"T1","T1","Vanga",1986,4687.671,8.524583218,4909.5152,349.416,"mixed",1986,2016,30,3,"none specified",NA,"unspecified","descriptive","none","fishing","satellite",0,"Tropical","East African Coral Coast","Western Indian Ocean","no",1,5258.9312,0.023301111758851,0.000947933879626148,0.000185360015465823,0.0116195699309602,0.00485128966872306,0.0161449768087443,0.142946951880175,0.018465630501947,0.234557096923099,0.0354437312541403,0.000954969877365314,0.000186894123760147,0.0117079748779977,0.00488878221061649,0.0162724557064347,0.138120398935625,0.0167490775120776,0.213518829605842,0.0588815216665855,0.000983853918136802,0.000192842709726168,0.0120681792369361,0.00503908688004745,0.016778121067684,0.0850566787220313,0.0124279336380496,0.157276020186233,0.0785904979239494,0.00118927863489831,0.000402275869109272,0.0124472093942401,0.00526304616017784,0.0172673092936268,0.0529407212858672,0.00856458618394377,0.106641133629177,0.0875026575066784,0.00136315811940941,0.000381132385938596,0.0102693443602042,0.00425331469323458,0.0138128806852026,0.0312524963070004,0.00500473595780383,0.051224680397517,0.0945768993980047,0.000873790600864056,0.000163995224793033,0.00785630105064086,0.00320294906703641,0.00966807423437124,0.0315860456985269,0.00719633878736903,0.0391280494021319,0.117693525210881,0.000348739569563804,7.88265889800443e-05,0.00456215499314662,0.0017970886213462,0.00568437034588625,0.0126963714909658,0.00330469497275612,0.0198585012844337,0.444628324646216,0.125414088654977,0.358723420719529,0.112307085749808,0.353477744618104,0.0877835718865231,0.322851077308558,0.0717656280104534,0.285064388619047,0.0587417315073958,0.265553968008273,0.05065580582621,0.250249845021341,0.0426879057640427,3928776.04679441,-575733.93269848,"other","stable",c(3928776.04679441, -575733.93269848)
"T1_Watamu",2000,"2000","Tropical Indo Pacific",1986,2016,9.99000000000001,1,-10.7765415025673,-5.42673907019768,0.782702338014518,-0.114026195092357,-0.055795404011857,0.007796541964663,-783.59500837628,-293.831014479861,35.1743679037129,389.497808374682,705.357787634708,1358.15145073415,0.031076857879726,"T1","T1","Watamu",1986,1023.0403,6.953321767,1023.0403,23.58029,"mixed",1986,2016,30,3,"none specified",NA,"unspecified","descriptive","none","fishing","satellite",0,"Tropical","East African Coral Coast","Western Indian Ocean","no",1,1046.62059,0.0654099549882222,0.00200008413335983,0.00022633175367314,0.000542064388012648,0.00052923722229763,0.00137080289119774,0.125516223734704,0.0301393994089702,0.168088747107464,0.0946816368940991,0.00201569432213616,0.000228543411176803,0.000547187905268449,0.000534179597821554,0.00138315196933323,0.069012553103057,0.0264306421022153,0.160755623064121,0.12137191054932,0.00233036844280138,0.000453061323302488,0.000917405372370355,0.000885795004996321,0.00202732723862213,0.0376287703232099,0.0241907588351125,0.181969386066081,0.131159426260834,0.00241994114866763,0.000564784065354615,0.00110655143376605,0.00105064962468923,0.00230790157348531,0.0250708067266247,0.0176466103243478,0.161394985471839,0.136090807923008,0.00165835882092378,0.000383654969331013,0.00084519556295574,0.000698531454035856,0.00151218370188611,0.0191314808519234,0.0116436743348722,0.114077155926355,0.140396691837694,0.000792774417617997,0.00023603546179104,0.000571663780798497,0.000415303940484225,0.000839241633645629,0.00920126347540362,0.00633259605950725,0.0569773270933378,0.152799885065156,0.000487411493159038,0.000118909353739752,0.00080095297162866,0.000417131349902858,0.00115409217977249,0.00647159206846756,0.00354941155646416,0.0294433158379675,0.481770308180289,0.088043308054859,0.523473476150395,0.0846770162966135,0.40937435614897,0.0741243462066538,0.351871134571877,0.0679368957346697,0.334919208418042,0.0634282627998021,0.320818499287921,0.0571790320412925,0.303993226809313,0.047712450868868,4015478.63818321,-409907.796909495,"other","rapid_decline",c(4015478.63818321, -409907.796909495)
"W1_Chincoteague.Bay",2000,"2000","Temperate Northern Atlantic West",1986,2003,3.99000000000001,4,-10.5500605061515,1.88144793998848,14.6165750687594,-0.111491125379718,0.0186396762242325,0.13642224163215,-2134.7676779279,434.337364830121,4590.17461805094,3859.21159065694,5752.47224992221,8589.87289726237,0.064246999244739,"Maryland Coastal Bays","W1","Chincoteague Bay",1986,2100,7.745002804,6900,210,"mixed",1986,2003,17,17,"zostera marina","zostera marina, ruppia maritima","CO","visual, descriptive","increase","wasting disease; water quality","aerial photography",1,"Temperate","Virginian","Cold Temperate Northwest Atlantic","yes",3,7110,0.0665422291709827,0.0360239521242105,0.0022370069538458,0.00213563848071947,0.00390378501839363,0.023068030923605,0.0810182636746993,0.0155360865335052,0.189629645760243,0.105619194355444,0.035717851863506,0.00241920980526614,0.00237222809987025,0.00430257743487787,0.0240576107935186,0.0859049645130707,0.0185084924502652,0.163675959068763,0.140618949880515,0.034540873247868,0.0028183236054201,0.00246465872916458,0.00447314500401555,0.023896360079566,0.0539520880003839,0.0155726711805919,0.101479262468082,0.16323382641896,0.033586341314225,0.00323246272661904,0.00253795718464463,0.00461479395106815,0.0237122566045963,0.0345908645693758,0.0103428985698929,0.0765831784324069,0.179700040984987,0.0301272873508885,0.00373948853437105,0.00258803664931784,0.00489867830607435,0.0223990150510805,0.0296702496943751,0.0115272603823592,0.0861643774956512,0.149727094596687,0.0246114441860448,0.00367038958266868,0.0020436925559506,0.00518782868250477,0.0206402648990719,0.0222465985900289,0.014807605251403,0.0822465417198357,0.100380095526884,0.0178473403810573,0.00261091928015092,0.00147756068326107,0.003783214564702,0.0195882822737,0.0197878851832275,0.0197004805065239,0.0713123686430092,0.354526487298501,0.465064163773488,0.427580272237143,0.419460971916423,0.443130955843212,0.345666977345797,0.452319494675754,0.291816060827894,0.475043295068943,0.304394920283485,0.422763446240509,0.409041052217276,0.385694857253074,0.291079454107479,-6508628.58509817,4567164.6763098,"O","slow_increase",c(-6508628.58509817, 4567164.6763098)
"W1_Sinepuxent.Bay",2000,"2000","Temperate Northern Atlantic West",1986,2003,3.99000000000001,4,-13.3552671389826,5.95702057637166,27.6742945315393,-0.143353959759442,0.0578633573950765,0.244312028648462,-275.259113135679,145.342698417425,1026.49054740398,380.084416496614,590.97848799132,916.435185153332,0.10240489536439,"Maryland Coastal Bays","W1","Sinepuxent Bay",1986,29,3.46260601,743,2.9,"mixed",1986,2003,17,17,"zostera marina","zostera marina, ruppia maritima","CO","visual, descriptive","increase","wasting disease; water quality","aerial photography",1,"Temperate","Virginian","Cold Temperate Northwest Atlantic","yes",3,745.9,0.185755915407624,0.0366339929667967,0.00318238272198609,0.00443338991941086,0.0077561971099515,0.0344738443382084,0.185764255534325,0.0606917654097612,0.326930840100561,0.176764245989711,0.0366165650272092,0.00318132331486531,0.00443258979899246,0.00775418286753255,0.0344601574505484,0.102818888425827,0.0412858317194637,0.285245762592138,0.182896854467134,0.036661983889282,0.00309189545877964,0.00414451594949255,0.00728355181885336,0.0327534026394492,0.0532679921803783,0.0388686105540018,0.17733064966406,0.189702507146121,0.0368394035155351,0.0027203939163147,0.00303985980637581,0.00548889182358876,0.0266297058129076,0.0423157282016669,0.03753076736152,0.114042221959009,0.190032449528679,0.0346758272934205,0.0023729087335575,0.002020568037665,0.00428333571991965,0.0203460415228212,0.0236694858437465,0.0205742689386267,0.0685487214233174,0.154032426361906,0.0276619466720443,0.00402331434780402,0.00207088203223053,0.00467224912636688,0.0288004494511794,0.020438188789626,0.0160124757375825,0.0788890887601593,0.105035403509259,0.0176838176094954,0.0025064746571417,0.00145709290394218,0.00353218660242829,0.0193440419785169,0.0169898424758679,0.0160240296916669,0.0653820980467267,1.59637249914499,0.456658755357449,1.04875353650991,0.401463708350825,0.664642846960331,0.329955817438028,0.564560983849872,0.285746976588184,0.480818168079119,0.231076171088538,0.421164721523414,0.344946840141393,0.38527767874439,0.284223553186295,-6482845.95165772,4591565.86829849,"O","rapid_increase",c(-6482845.95165772, 4591565.86829849)
"W1_Southern.Delmarva.Coastal.Bays",2001,"2000","Temperate Northern Atlantic West",2001,2003,2.99000000000001,3,11.8046749029944,123.440544448013,361.239201831053,0.11158318842624,0.803975138396326,1.52874394426158,20.435602564517,289.902048721391,1694.74275131806,11.895521362476,29.4046531629509,75.3740576938013,0.365001462662937,"Virginia Coastal Bays","W1","Southern Delmarva Coastal Bays",2001,20,3.091042453,158,2,"mixed",2001,2003,2,3,"zostera marina","zostera marina","CO","inferential, visual, descriptive","increase","wasting disease; water quality; restoration (seeding)","aerial photography",1,"Temperate","Virginian","Cold Temperate Northwest Atlantic","yes",3,160,0.151783868670464,0.00922768446616828,0.0035572461783886,0.000917832978302613,0.00501975661609322,0.0150708672590554,0.0786866090836864,0.0125685641024676,0.146238352275557,0.154141070600222,0.00918997010887272,0.00354273630747277,0.000913957713373563,0.00499689330908692,0.0150111888606961,0.0599370184553616,0.0104550078967473,0.118052887274065,0.171260249290255,0.0091913208485611,0.00354369214877689,0.000914173999086826,0.00499708835371665,0.0150165611722191,0.0461621165359541,0.0137412065950112,0.102601239313616,0.184296558445558,0.0107855495307278,0.00361277655958539,0.0010167194853209,0.00529286508693848,0.0146929835645162,0.0259198580521084,0.0137479274148336,0.0961494289071335,0.192541450031743,0.0180263936989039,0.00347038110691844,0.00137623393818484,0.00537313231982426,0.0167086205648644,0.0206008486230716,0.0213640029484747,0.104378567564121,0.145360810769719,0.0212659892298504,0.0036833271140061,0.00164597756211471,0.00492276249751961,0.0187010918024441,0.0303587886173698,0.0288460002978541,0.0968670664505168,0.0845211507459925,0.0167182137904286,0.00259383226951631,0.0014630255726333,0.00413695606724931,0.0148892909556892,0.0212825532067397,0.0178621510118669,0.0679234467042103,0.275245117262388,0.29254064307763,0.317726647834686,0.290463058271975,0.395987188334363,0.341068753663586,0.395823648148016,0.372846652411128,0.401197497706617,0.420156814581663,0.393139527854176,0.39212068011082,0.366412070392116,0.32460060166825,-6594081.3096124,4482735.9892701,"O","rapid_increase",c(-6594081.3096124, 4482735.9892701)
"W10_Mondego.Estuary..South.Arm.",2000,"2000","Temperate Northern Atlantic East",1986,2002,2.99000000000001,2,7.56905749384667,40.3439155776963,86.4990862119177,0.072962850519371,0.338925763707897,0.623256146111546,0.093400728987659,0.840737207620371,3.97153059125228,0.240415801490629,0.497142191707435,1.03041014015071,0.144053952681162,"Mondego Estuary","W10","Mondego Estuary (South Arm)",1986,15,2.708183526,15,0.002,"intertidal",1986,2002,16,5,"zostera noltei","zostera noltei","CO","inferential, visual, descriptive","decrease","water quality","aerial photography",1,"Temperate","South European Atlantic Shelf","Lusitanian","yes",1,15.002,0.0497729238645917,0.00865116041530384,0.00890266045593144,0.0128011902836099,0.00539362305000927,0.0159113587120946,0,0.0558290577211072,0.441666552524888,0.0430680309204288,0.00874311227965131,0.0118160582675109,0.0140535501181821,0.00683839379465261,0.0262506965257098,0.0328796744518886,0.0988988034653267,0.397142870017903,0.0654526708097194,0.00895476656656619,0.0109001179376512,0.0142352263211418,0.00639862319278797,0.0235298886450626,0.0307548742786146,0.0542171748896548,0.229518098745848,0.0870504064124386,0.00914097990431948,0.0100579464718048,0.0143491049803298,0.00601187778501726,0.02072329619256,0.0201688418273092,0.0331363394232633,0.138590853806827,0.111387725292225,0.00911340851179135,0.00935011273811122,0.0145233039623547,0.00580234009026859,0.0188058821660645,0.0128508030044705,0.0192130195145057,0.0786089234105487,0.123477700473533,0.00742198965901851,0.00684902475467216,0.0136730612260864,0.00644073656896339,0.0136767535594347,0.00762067121709527,0.0138625300036565,0.050146218956703,0.128543804938697,0.00461063858559875,0.00374112473843281,0.0114144804544611,0.00518450355439776,0.00705913332261471,0.0073168260265875,0.0147388441745585,0.0458980358069124,0.632576289085241,0.196216230018017,0.636557629684997,0.187555645776402,0.645669295687259,0.168125628505773,0.654099795817723,0.15241746328981,0.64308504305596,0.156963893511314,0.549042856027947,0.11472819225987,0.555066089984564,0.0925597947943838,-761485.642122168,4806303.06674427,"O","rapid_increase",c(-761485.642122168, 4806303.06674427)
"W12_Northern.Great.Sandy.Strait",2000,"2000","Southern Ocean",1998,2002,2.99000000000001,1,4.63911639054138,35.1836906460499,75.2060290028822,0.045347257280971,0.3014643241774,0.560792403600502,132.624924952262,1609.72249912085,6015.56659068573,674.240153853507,1097.08742645315,1656.75371742918,0.129802572367276,"W12","W12","Northern Great Sandy Strait",1998,1995,7.603304572,3712,9.81,"intertidal",1998,2002,4,4,"zostera capricorni","zostera capricorni, halodule uninervis, halophila ovalis","CO","visual, descriptive","other","flood","aerial photography",1,"Temperate","Tweed-Moreton","East Central Australian Shelf","no",3,3721.81,0.100699305534363,0.00029079987143632,9.50527683016844e-05,0.000175044311617967,2.11671040233341e-05,0.00140627945074812,0.00438494537957013,0.00261570222210139,0.0312095321714878,0.0761565380084973,0.00028386755550925,9.28063070974671e-05,0.000170734077423381,2.06595316670316e-05,0.00137263348935029,0.0299002893824274,0.00845016792703133,0.0788675841803734,0.0907751025982526,0.000345566245499436,0.000101515024779554,0.000199554180692908,2.19525578441905e-05,0.00137662679323819,0.0471354833459571,0.00982859679349119,0.0704022545995061,0.100039112723585,0.000389084465900139,0.000113816412167608,0.000205709100503265,2.23941860997538e-05,0.00124451798510079,0.0306966597899011,0.0149819984322544,0.0558820899106348,0.109568411241098,0.000472389096381404,0.000123457388425531,0.000306951313181761,2.71808969925497e-05,0.00122447614897444,0.0154588817178122,0.00773102461264099,0.0469026486725183,0.118200325777831,0.000446863626819554,9.30289387442122e-05,0.000247797419104831,2.31922758047125e-05,0.00087535347800344,0.00723349552401663,0.00387018262509477,0.0321394552039907,0.128399329014605,0.000334098600095209,7.6824949463907e-05,0.000140717639084378,1.76207525140833e-05,0.000866073045730514,0.00322225201643492,0.00229498492138555,0.013827106584929,0.367496226963244,0.110491969671689,0.414835741690227,0.139686746221213,0.380937269636256,0.132253826947062,0.36904141670302,0.11384886880022,0.387593221474028,0.0921345737763423,0.313431087312714,0.0639936843099742,0.252815894560985,0.0472022314656842,14405649.1363247,-3105582.58071003,"O","rapid_increase",c(14405450.6984279, -3105979.45650378)
"W12_Urangan",2000,"2000","Southern Ocean",1998,2002,2.99000000000001,1,-5.42456432890522,19.2451013972798,49.7713402738136,-0.055772464750452,0.176010864011916,0.403939518220163,-4.50295320951914,23.137522521518,92.8909539347653,21.6506304777419,33.2282283433163,52.2121493731521,0.117036421074787,"W12","W12","Urangan",1998,91.48,4.611430549,92.26,9.148,"intertidal",1998,2002,4,4,"zostera capricorni","zostera capricorni, halodule uninervis, halophila ovalis","CO","visual, descriptive","other","flood","aerial photography",1,"Temperate","Tweed-Moreton","East Central Australian Shelf","no",3,101.408,0.0866258764639497,0.000742711558996234,0.000145612779851945,0.000386899767909199,2.84055094425639e-05,0.00128906588361133,0.173384188115597,0.0940457326243632,0.141221860144287,0.0719856957606728,0.000655929406277768,0.000135394330273437,0.000345691898628442,2.68670667424719e-05,0.00129981923717518,0.0898234206221365,0.0651609341254811,0.12846590622383,0.0832613537111538,0.000669948797105394,0.000137860759901579,0.000352367580370396,2.73523336515733e-05,0.00132194710124782,0.0561783022584477,0.0358958570308494,0.136994189777337,0.105133362836971,0.000632380381075966,0.000134957772788884,0.000327932437220602,2.69353615123962e-05,0.00133073833625876,0.0407868094504695,0.0214469090124338,0.112954008432925,0.117097054347235,0.000588298736510021,0.00012697160985166,0.000277016961241547,2.65935695233339e-05,0.00128490103490109,0.0182205722640525,0.0101403612599831,0.0681558325620537,0.122060971330323,0.000534907025301826,0.000112329865278337,0.00025996322077292,2.6182509330088e-05,0.0010652936000139,0.00773944856811776,0.00441146531196258,0.0389972217870042,0.12612751381873,0.000362670107402931,8.22401831452774e-05,0.000147640876408664,1.86187508240524e-05,0.000928963118357317,0.00342095800853726,0.00269892173739861,0.0141795328543243,0.267594838371644,0.193769771892291,0.263270325104522,0.196016367406222,0.307359713744796,0.178067050450028,0.328934492067022,0.137853481969441,0.340541468577536,0.0984494876977853,0.31819283073859,0.068039922062317,0.250362564479937,0.0480977953705777,14401941.0174191,-3087303.69923801,"O","rapid_increase",c(14402139.4553159, -3087502.13713488)
"W12_Wanggoolba.Creek",2000,"2000","Southern Ocean",1998,2002,2.99000000000001,1,22.6980111736811,59.4258985348894,101.32447930488,0.204555955847605,0.466409039687384,0.699747588853676,12.1856185367233,53.3424558946,145.890992740791,11.1162758047932,17.7732991420757,27.3029591980288,0.131262066845168,"W12","W12","Wanggoolba Creek",1998,119.5,4.786966605,134.7,0.437,"intertidal",1998,2002,4,4,"zostera capricorni","zostera capricorni, halodule uninervis, halophila ovalis","CO","visual, descriptive","other","flood","aerial photography",1,"Temperate","Tweed-Moreton","East Central Australian Shelf","no",3,135.137,0.00749506938677186,0.000269499783499692,8.81425620695481e-05,0.00016184810449023,1.96138127462174e-05,0.00130296134664558,0.0930476314746417,0.0115237021341156,0.17093305518994,0.016317016545529,0.000265484465479615,8.68455253637389e-05,0.000159391714628904,1.93208860393087e-05,0.00128370030655224,0.115312698467726,0.0164912734115103,0.169753021337617,0.070245444804304,0.000353299253562954,0.00010081226497337,0.000203407263539762,2.18382910208645e-05,0.00135999289608454,0.0773621913881545,0.0256490126836159,0.0966807529589803,0.0933078938414509,0.000419781817716998,0.00011178284967501,0.00023618456011428,2.34354263872602e-05,0.0013600064854619,0.0396980423856836,0.0193691981907651,0.0781136288315102,0.110315918588245,0.000485203774867888,0.000123295715108687,0.000381788035350061,2.974434216767e-05,0.00130581957089442,0.0186097744118947,0.00889228179451552,0.05506843008196,0.117536646381262,0.000468797190484859,0.000100285636482587,0.00026388688069053,2.43857836580546e-05,0.000929233698812122,0.0078398599946733,0.00419905881163146,0.0349769405326506,0.128992195858865,0.000347625876407802,8.01889854701665e-05,0.000145560980158161,1.8153749566943e-05,0.000900634759977453,0.00341990024847445,0.00251359146972826,0.0144764535506669,0.47861117955114,0.251849527730316,0.429432448526708,0.228964457133921,0.370467835445196,0.155336265349291,0.362243225742295,0.127075310741876,0.380694885882693,0.0974435584800436,0.320509213565163,0.0661784869611232,0.253868089243151,0.0478634482722832,14397707.9844818,-3105270.41024348,"O","rapid_increase",c(14397707.9844818, -3105270.41024348)
"W2_Sarasota.Bay",2000,"2000","Tropical Atlantic",1987,2001,1.99000000000001,1,-0.465049656485722,0.833109301784518,2.17073306296647,-0.004661343770282,0.00829658099979669,0.021475081451792,-36.4031195374164,68.4240681995509,235.097212520652,2544.49512754964,4242.91335986167,6875.6004983937,0.006715868343689,"W2","W2","Sarasota Bay",1950,4886,8.562854657,4886,347.6,"unspecified",1950,2001,51,6,"none specified","not specified","unspecified","visual, descriptive","other","water quality (nutrients)","aerial photography",1,"Tropical","Floridian","Tropical Northwestern Atlantic","no",1,5233.6,0.0406444919220096,0.134052473749663,0.00141934960422962,0.00111496349701475,0.0954219639250958,0.0374072050247845,0.24688242899405,0.422710237168782,0.182471666585755,0.0341411780046996,0.102400969742364,0.00110372230797146,0.000888651129085382,0.07683738714212,0.0289210265267726,0.162034864416559,0.326035650816696,0.165829869541731,0.0254746973730116,0.0930319415877582,0.00101132270182776,0.000822468010406635,0.0714666814277836,0.026420064847133,0.0947866561674626,0.186084811949301,0.135313564227409,0.0263239153826937,0.0812845763573264,0.000915506901915989,0.000741466702982927,0.0646843296728439,0.02378454974454,0.0681124293746857,0.127195147590046,0.119947519180187,0.0373372722757622,0.0553117029450422,0.000814033095116114,0.000567438505038755,0.0494524568348648,0.0190158981351345,0.0430202886015863,0.0800891526943859,0.0766882924622167,0.0522767507243782,0.0287501874490221,0.000677605804382913,0.000411600864965641,0.0323667813725674,0.014610756005703,0.0320733357168324,0.051793077901596,0.0644286746534414,0.0781705279901886,0.0160044216251768,0.000584094666939922,0.000350036324868048,0.0163391702811888,0.0113981045286502,0.0105493276487045,0.0170068944810303,0.0271269000648353,1.02278815458218,0.31088277987308,0.98304747486556,0.296089591527427,0.914461355921775,0.274322898650547,0.832937267768734,0.263004445908284,0.792705473184439,0.242246285065686,0.687265121779385,0.236595663984377,0.49395501825417,0.221366887492382,-7694085.49250957,3330284.73978694,"other","slow_increase",c(-7694085.49250957, 3330284.73978694)
"W2_Tampa.Bay",2000,"2000","Tropical Atlantic",1982,2006,6.99000000000001,3,-0.424070219305098,0.962644007720626,2.409046994981,-0.004249719487701,0.00958040112658031,0.023804872250083,-342.736836919469,783.240047518459,2356.18596400908,8044.45730814499,11445.3375888881,16118.9817673074,0.007205214560319,"Tampa Bay","W2","Tampa Bay",1879,30970,10.36867962,30970,876.4,"unspecified",1879,2006,127,12,"none specified","not specified","unspecified","visual, descriptive","other","water quality (nutrients)","aerial photography",1,"Tropical","Floridian","Tropical Northwestern Atlantic","yes",1,31846.4,0.0250163172682126,0.00917129376282295,0.000169278622294466,0.000214971956641724,0.0213150304059188,0.00385593966891368,0.121528828144073,0.331750671664874,0.140089126129945,0.0467832172960043,0.00921811517700553,0.000170144172850996,0.000216058059304487,0.0214107233285904,0.00387587226182222,0.108708566427231,0.280289611250162,0.120372615486383,0.0699479983674832,0.0105501238571994,0.000234578492616781,0.000250840516857313,0.0226213184500627,0.0056694723411013,0.087587870322095,0.194002422436693,0.11946412209628,0.0660112911609788,0.0122555133489734,0.00038879170047222,0.000331829928031777,0.02766983852084,0.00861624283786753,0.0838555099413569,0.162190586038797,0.144190580750588,0.0604221267702128,0.016078899002502,0.000674811171827877,0.000375358650122365,0.0284079996095439,0.0118076311523528,0.0650337527151374,0.120176730978887,0.0982955110906351,0.0585032512425233,0.0265245799587999,0.000747066578915886,0.000392598672565852,0.0270174532923781,0.0154303825051626,0.0230812932402142,0.0436826333693128,0.0409911408391303,0.0762325560799697,0.0163458977201684,0.000581224916038211,0.000363030103873578,0.0191654150506366,0.011447378696369,0.0102370007402336,0.0172737101259299,0.0347219946097851,0.672359616725476,0.357654463161122,0.674931190362791,0.351428568674712,0.616947164323323,0.38129469039889,0.620995843974796,0.450776654002817,0.68784937232442,0.369738369641948,0.645775455640852,0.201098478266867,0.510972296849795,0.245349286509977,-7694073.09196091,3382288.38544487,"other","slow_increase",c(-7694073.09196091, 3382288.38544487)
